,fullname,orderid,shipcountry,companyname,companyname,unitprice,quantity,orderdate,shippeddate,requireddate
1938,Laura Callahan,10998,Poland,United Package,Wolski  Zajazd,10.0000,20,1998-04-03,1998-04-17,1998-04-17
1939,Laura Callahan,10998,Poland,United Package,Wolski  Zajazd,7.7500,30,1998-04-03,1998-04-17,1998-04-17
1940,Andrew Fuller,11000,USA,Federal Shipping,Rattlesnake Canyon Grocery,22.0000,25,1998-04-06,1998-04-14,1998-05-04
1941,Andrew Fuller,11000,USA,Federal Shipping,Rattlesnake Canyon Grocery,4.5000,30,1998-04-06,1998-04-14,1998-05-04
1942,Andrew Fuller,11000,USA,Federal Shipping,Rattlesnake Canyon Grocery,13.0000,30,1998-04-06,1998-04-14,1998-05-04
1943,Andrew Fuller,11001,Sweden,United Package,Folk och f HB,30.0000,60,1998-04-06,1998-04-14,1998-05-04
1944,Andrew Fuller,11001,Sweden,United Package,Folk och f HB,21.0000,25,1998-04-06,1998-04-14,1998-05-04
1945,Andrew Fuller,11001,Sweden,United Package,Folk och f HB,12.0000,25,1998-04-06,1998-04-14,1998-05-04
1946,Andrew Fuller,11001,Sweden,United Package,Folk och f HB,24.0000,6,1998-04-06,1998-04-14,1998-05-04
1947,Janet Leverling,11003,USA,Federal Shipping,The Cracker Box,18.0000,4,1998-04-06,1998-04-08,1998-05-04
1948,Janet Leverling,11003,USA,Federal Shipping,The Cracker Box,18.4000,10,1998-04-06,1998-04-08,1998-05-04
1949,Janet Leverling,11003,USA,Federal Shipping,The Cracker Box,7.0000,10,1998-04-06,1998-04-08,1998-05-04
1950,Margaret Peacock,11002,USA,Speedy Express,Save-a-lot Markets,6.0000,56,1998-04-06,1998-04-16,1998-05-04
1951,Margaret Peacock,11002,USA,Speedy Express,Save-a-lot Markets,18.0000,15,1998-04-06,1998-04-16,1998-05-04
1952,Margaret Peacock,11002,USA,Speedy Express,Save-a-lot Markets,14.0000,24,1998-04-06,1998-04-16,1998-05-04
1953,Margaret Peacock,11002,USA,Speedy Express,Save-a-lot Markets,24.0000,40,1998-04-06,1998-04-16,1998-05-04
1954,Andrew Fuller,11005,Finland,Speedy Express,Wilman Kala,18.0000,2,1998-04-07,1998-04-10,1998-05-05
1955,Andrew Fuller,11005,Finland,Speedy Express,Wilman Kala,55.0000,10,1998-04-07,1998-04-10,1998-05-05
1956,Janet Leverling,11006,USA,United Package,Great Lakes Food Market,18.0000,8,1998-04-07,1998-04-15,1998-05-05
1957,Janet Leverling,11006,USA,United Package,Great Lakes Food Market,123.7900,2,1998-04-07,1998-04-15,1998-05-05
1958,Janet Leverling,11004,Belgium,Speedy Express,Maison Dewey,31.2300,6,1998-04-07,1998-04-20,1998-05-05
1959,Janet Leverling,11004,Belgium,Speedy Express,Maison Dewey,18.0000,6,1998-04-07,1998-04-20,1998-05-05
1960,Andrew Fuller,11009,Spain,Speedy Express,Godos Cocina Tpica,4.5000,12,1998-04-08,1998-04-10,1998-05-06
1961,Andrew Fuller,11009,Spain,Speedy Express,Godos Cocina Tpica,19.0000,18,1998-04-08,1998-04-10,1998-05-06
1962,Andrew Fuller,11009,Spain,Speedy Express,Godos Cocina Tpica,34.0000,9,1998-04-08,1998-04-10,1998-05-06
1963,Robert King,11008,Austria,Federal Shipping,Ernst Handel,45.6000,70,1998-04-08,,1998-05-06
1964,Robert King,11008,Austria,Federal Shipping,Ernst Handel,14.0000,90,1998-04-08,,1998-05-06
1965,Robert King,11008,Austria,Federal Shipping,Ernst Handel,21.5000,21,1998-04-08,,1998-05-06
1966,Laura Callahan,11007,Portugal,United Package,Princesa Isabel Vinhos,40.0000,30,1998-04-08,1998-04-13,1998-05-06
1967,Laura Callahan,11007,Portugal,United Package,Princesa Isabel Vinhos,123.7900,10,1998-04-08,1998-04-13,1998-05-06
1968,Laura Callahan,11007,Portugal,United Package,Princesa Isabel Vinhos,14.0000,14,1998-04-08,1998-04-13,1998-05-06
1969,Nancy Davolio,11012,Germany,Federal Shipping,Frankenversand,9.2000,50,1998-04-09,1998-04-17,1998-04-23
1970,Nancy Davolio,11012,Germany,Federal Shipping,Frankenversand,34.0000,36,1998-04-09,1998-04-17,1998-04-23
1971,Nancy Davolio,11012,Germany,Federal Shipping,Frankenversand,21.5000,60,1998-04-09,1998-04-17,1998-04-23
1972,Andrew Fuller,11010,Italy,United Package,Reggiani Caseifici,30.0000,20,1998-04-09,1998-04-21,1998-05-07
1973,Andrew Fuller,11010,Italy,United Package,Reggiani Caseifici,4.5000,10,1998-04-09,1998-04-21,1998-05-07
1974,Andrew Fuller,11013,Spain,Speedy Express,Romero y tomillo,9.0000,10,1998-04-09,1998-04-10,1998-05-07
1975,Andrew Fuller,11013,Spain,Speedy Express,Romero y tomillo,14.0000,4,1998-04-09,1998-04-10,1998-05-07
1976,Andrew Fuller,11013,Spain,Speedy Express,Romero y tomillo,9.5000,20,1998-04-09,1998-04-10,1998-05-07
1977,Andrew Fuller,11013,Spain,Speedy Express,Romero y tomillo,12.5000,2,1998-04-09,1998-04-10,1998-05-07
1978,Janet Leverling,11011,Germany,Speedy Express,Alfreds Futterkiste,13.2500,40,1998-04-09,1998-04-13,1998-05-07
1979,Janet Leverling,11011,Germany,Speedy Express,Alfreds Futterkiste,21.5000,20,1998-04-09,1998-04-13,1998-05-07
1980,Andrew Fuller,11014,Venezuela,Federal Shipping,LINO-Delicateses,9.6500,28,1998-04-10,1998-04-15,1998-05-08
1981,Andrew Fuller,11015,Norway,United Package,Sant Gourmet,25.8900,15,1998-04-10,1998-04-20,1998-04-24
1982,Andrew Fuller,11015,Norway,United Package,Sant Gourmet,13.0000,18,1998-04-10,1998-04-20,1998-04-24
1983,Anne Dodsworth,11016,UK,United Package,Around the Horn,12.5000,15,1998-04-10,1998-04-13,1998-05-08
1984,Anne Dodsworth,11016,UK,United Package,Around the Horn,19.0000,16,1998-04-10,1998-04-13,1998-05-08
1985,Margaret Peacock,11018,USA,United Package,Lonesome Pine Restaurant,38.0000,20,1998-04-13,1998-04-16,1998-05-11
1986,Margaret Peacock,11018,USA,United Package,Lonesome Pine Restaurant,62.5000,10,1998-04-13,1998-04-16,1998-05-11
1987,Margaret Peacock,11018,USA,United Package,Lonesome Pine Restaurant,38.0000,5,1998-04-13,1998-04-16,1998-05-11
1988,Michael Suyama,11019,Argentina,Federal Shipping,Rancho grande,12.0000,3,1998-04-13,,1998-05-11
1989,Michael Suyama,11019,Argentina,Federal Shipping,Rancho grande,20.0000,2,1998-04-13,,1998-05-11
1990,Anne Dodsworth,11017,Austria,United Package,Ernst Handel,10.0000,25,1998-04-13,1998-04-20,1998-05-11
1991,Anne Dodsworth,11017,Austria,United Package,Ernst Handel,55.0000,110,1998-04-13,1998-04-20,1998-05-11
1992,Anne Dodsworth,11017,Austria,United Package,Ernst Handel,15.0000,30,1998-04-13,1998-04-20,1998-05-11
1993,Nancy Davolio,11023,UK,United Package,B's Beverages,30.0000,4,1998-04-14,1998-04-24,1998-04-28
1994,Nancy Davolio,11023,UK,United Package,B's Beverages,46.0000,30,1998-04-14,1998-04-24,1998-04-28
1995,Andrew Fuller,11020,Germany,United Package,Ottilies Kseladen,31.0000,24,1998-04-14,1998-04-16,1998-05-12
1996,Janet Leverling,11021,Germany,Speedy Express,QUICK-Stop,19.0000,11,1998-04-14,1998-04-21,1998-05-12
1997,Janet Leverling,11021,Germany,Speedy Express,QUICK-Stop,81.0000,15,1998-04-14,1998-04-21,1998-05-12
1998,Janet Leverling,11021,Germany,Speedy Express,QUICK-Stop,31.2300,63,1998-04-14,1998-04-21,1998-05-12
1999,Janet Leverling,11021,Germany,Speedy Express,QUICK-Stop,53.0000,44,1998-04-14,1998-04-21,1998-05-12
2000,Janet Leverling,11021,Germany,Speedy Express,QUICK-Stop,34.8000,35,1998-04-14,1998-04-21,1998-05-12
2001,Anne Dodsworth,11022,Brazil,United Package,Hanari Carnes,9.2000,35,1998-04-14,1998-05-04,1998-05-12
2002,Anne Dodsworth,11022,Brazil,United Package,Hanari Carnes,36.0000,30,1998-04-14,1998-05-04,1998-05-12
2003,Margaret Peacock,11024,UK,Speedy Express,Eastern Connection,31.2300,12,1998-04-15,1998-04-20,1998-05-13
2004,Margaret Peacock,11024,UK,Speedy Express,Eastern Connection,2.5000,30,1998-04-15,1998-04-20,1998-05-13
2005,Margaret Peacock,11024,UK,Speedy Express,Eastern Connection,21.0500,21,1998-04-15,1998-04-20,1998-05-13
2006,Margaret Peacock,11024,UK,Speedy Express,Eastern Connection,21.5000,50,1998-04-15,1998-04-20,1998-05-13
2007,Margaret Peacock,11026,Italy,Speedy Express,Franchi S.p.A.,62.5000,8,1998-04-15,1998-04-28,1998-05-13
2008,Margaret Peacock,11026,Italy,Speedy Express,Franchi S.p.A.,53.0000,10,1998-04-15,1998-04-28,1998-05-13
2009,Michael Suyama,11025,Finland,Federal Shipping,Wartian Herkku,18.0000,10,1998-04-15,1998-04-24,1998-05-13
2010,Michael Suyama,11025,Finland,Federal Shipping,Wartian Herkku,6.0000,20,1998-04-15,1998-04-24,1998-05-13
2011,Nancy Davolio,11027,Canada,Speedy Express,Bottom-Dollar Markets,4.5000,30,1998-04-16,1998-04-20,1998-05-14
2012,Nancy Davolio,11027,Canada,Speedy Express,Bottom-Dollar Markets,49.3000,21,1998-04-16,1998-04-20,1998-05-14
2013,Andrew Fuller,11028,Germany,Speedy Express,Kniglich Essen,24.0000,35,1998-04-16,1998-04-22,1998-05-14
2014,Andrew Fuller,11028,Germany,Speedy Express,Kniglich Essen,55.0000,24,1998-04-16,1998-04-22,1998-05-14
2015,Margaret Peacock,11029,Switzerland,Speedy Express,Chop-suey Chinese,38.0000,20,1998-04-16,1998-04-27,1998-05-14
2016,Margaret Peacock,11029,Switzerland,Speedy Express,Chop-suey Chinese,43.9000,12,1998-04-16,1998-04-27,1998-05-14
2017,Andrew Fuller,11032,USA,Federal Shipping,White Clover Markets,19.0000,35,1998-04-17,1998-04-23,1998-05-15
2018,Andrew Fuller,11032,USA,Federal Shipping,White Clover Markets,263.5000,25,1998-04-17,1998-04-23,1998-05-15
2019,Andrew Fuller,11032,USA,Federal Shipping,White Clover Markets,55.0000,30,1998-04-17,1998-04-23,1998-05-15
2020,Michael Suyama,11031,USA,United Package,Save-a-lot Markets,18.0000,45,1998-04-17,1998-04-24,1998-05-15
2021,Michael Suyama,11031,USA,United Package,Save-a-lot Markets,6.0000,80,1998-04-17,1998-04-24,1998-05-15
2022,Michael Suyama,11031,USA,United Package,Save-a-lot Markets,4.5000,21,1998-04-17,1998-04-24,1998-05-15
2023,Michael Suyama,11031,USA,United Package,Save-a-lot Markets,33.2500,20,1998-04-17,1998-04-24,1998-05-15
2024,Michael Suyama,11031,USA,United Package,Save-a-lot Markets,21.5000,16,1998-04-17,1998-04-24,1998-05-15
2025,Robert King,11033,Switzerland,Federal Shipping,Richter Supermarkt,32.8000,70,1998-04-17,1998-04-23,1998-05-15
2026,Robert King,11033,Switzerland,Federal Shipping,Richter Supermarkt,36.0000,36,1998-04-17,1998-04-23,1998-05-15
2027,Robert King,11030,USA,United Package,Save-a-lot Markets,19.0000,100,1998-04-17,1998-04-27,1998-05-15
2028,Robert King,11030,USA,United Package,Save-a-lot Markets,21.3500,70,1998-04-17,1998-04-27,1998-05-15
2029,Robert King,11030,USA,United Package,Save-a-lot Markets,123.7900,60,1998-04-17,1998-04-27,1998-05-15
2030,Robert King,11030,USA,United Package,Save-a-lot Markets,55.0000,100,1998-04-17,1998-04-27,1998-05-15
2031,Andrew Fuller,11035,Belgium,United Package,Suprmes dlices,18.0000,10,1998-04-20,1998-04-24,1998-05-18
2032,Andrew Fuller,11035,Belgium,United Package,Suprmes dlices,18.0000,60,1998-04-20,1998-04-24,1998-05-18
2033,Andrew Fuller,11035,Belgium,United Package,Suprmes dlices,14.0000,30,1998-04-20,1998-04-24,1998-05-18
2034,Andrew Fuller,11035,Belgium,United Package,Suprmes dlices,7.4500,10,1998-04-20,1998-04-24,1998-05-18
2035,Laura Callahan,11036,Germany,Federal Shipping,Drachenblut Delikatessen,6.0000,7,1998-04-20,1998-04-22,1998-05-18
2036,Laura Callahan,11036,Germany,Federal Shipping,Drachenblut Delikatessen,55.0000,30,1998-04-20,1998-04-22,1998-05-18
2037,Laura Callahan,11034,USA,Speedy Express,Old World Delicatessen,10.0000,15,1998-04-20,1998-04-27,1998-06-01
2038,Laura Callahan,11034,USA,Speedy Express,Old World Delicatessen,19.4500,12,1998-04-20,1998-04-27,1998-06-01
2039,Laura Callahan,11034,USA,Speedy Express,Old World Delicatessen,28.5000,6,1998-04-20,1998-04-27,1998-06-01
2040,Nancy Davolio,11038,Belgium,United Package,Suprmes dlices,18.4000,5,1998-04-21,1998-04-30,1998-05-19
2041,Nancy Davolio,11038,Belgium,United Package,Suprmes dlices,7.0000,2,1998-04-21,1998-04-30,1998-05-19
2042,Nancy Davolio,11038,Belgium,United Package,Suprmes dlices,21.5000,30,1998-04-21,1998-04-30,1998-05-19
2043,Nancy Davolio,11039,Venezuela,United Package,LINO-Delicateses,45.6000,20,1998-04-21,,1998-05-19
2044,Nancy Davolio,11039,Venezuela,United Package,LINO-Delicateses,18.0000,24,1998-04-21,,1998-05-19
2045,Nancy Davolio,11039,Venezuela,United Package,LINO-Delicateses,20.0000,60,1998-04-21,,1998-05-19
2046,Nancy Davolio,11039,Venezuela,United Package,LINO-Delicateses,19.5000,28,1998-04-21,,1998-05-19
2047,Robert King,11037,Spain,Speedy Express,Godos Cocina Tpica,15.0000,4,1998-04-21,1998-04-27,1998-05-19
2048,Andrew Fuller,11042,Brazil,Speedy Express,Comrcio Mineiro,19.4500,15,1998-04-22,1998-05-01,1998-05-06
2049,Andrew Fuller,11042,Brazil,Speedy Express,Comrcio Mineiro,28.5000,4,1998-04-22,1998-05-01,1998-05-06
2050,Janet Leverling,11041,Switzerland,United Package,Chop-suey Chinese,19.0000,30,1998-04-22,1998-04-28,1998-05-20
2051,Janet Leverling,11041,Switzerland,United Package,Chop-suey Chinese,43.9000,30,1998-04-22,1998-04-28,1998-05-20
2052,Margaret Peacock,11040,USA,Federal Shipping,Great Lakes Food Market,10.0000,20,1998-04-22,,1998-05-20
2053,Steven Buchanan,11043,France,United Package,Spcialits du monde,21.0000,10,1998-04-22,1998-04-29,1998-05-20
2054,Margaret Peacock,11044,Poland,Speedy Express,Wolski  Zajazd,49.3000,12,1998-04-23,1998-05-01,1998-05-21
2055,Michael Suyama,11045,Canada,United Package,Bottom-Dollar Markets,2.5000,15,1998-04-23,,1998-05-21
2056,Michael Suyama,11045,Canada,United Package,Bottom-Dollar Markets,53.0000,24,1998-04-23,,1998-05-21
2057,Laura Callahan,11046,Germany,United Package,Die Wandernde Kuh,38.0000,20,1998-04-23,1998-04-24,1998-05-21
2058,Laura Callahan,11046,Germany,United Package,Die Wandernde Kuh,32.0000,15,1998-04-23,1998-04-24,1998-05-21
2059,Laura Callahan,11046,Germany,United Package,Die Wandernde Kuh,18.0000,18,1998-04-23,1998-04-24,1998-05-21
2060,Janet Leverling,11049,Brazil,Speedy Express,Gourmet Lanchonetes,19.0000,10,1998-04-24,1998-05-04,1998-05-22
2061,Janet Leverling,11049,Brazil,Speedy Express,Gourmet Lanchonetes,38.0000,4,1998-04-24,1998-05-04,1998-05-22
2062,Robert King,11047,UK,Federal Shipping,Eastern Connection,18.0000,25,1998-04-24,1998-05-01,1998-05-22
2063,Robert King,11047,UK,Federal Shipping,Eastern Connection,21.3500,30,1998-04-24,1998-05-01,1998-05-22
2064,Robert King,11048,Canada,Federal Shipping,Bottom-Dollar Markets,12.5000,42,1998-04-24,1998-04-30,1998-05-22
2065,Andrew Fuller,11053,Austria,United Package,Piccolo und mehr,62.5000,35,1998-04-27,1998-04-29,1998-05-25
2066,Andrew Fuller,11053,Austria,United Package,Piccolo und mehr,32.0000,20,1998-04-27,1998-04-29,1998-05-25
2067,Andrew Fuller,11053,Austria,United Package,Piccolo und mehr,33.2500,25,1998-04-27,1998-04-29,1998-05-25
2068,Janet Leverling,11052,Brazil,Speedy Express,Hanari Carnes,46.0000,30,1998-04-27,1998-05-01,1998-05-25
2069,Janet Leverling,11052,Brazil,Speedy Express,Hanari Carnes,28.5000,10,1998-04-27,1998-05-01,1998-05-25
2070,Robert King,11051,France,Federal Shipping,La maison d'Asie,4.5000,10,1998-04-27,,1998-05-25
2071,Laura Callahan,11050,Sweden,United Package,Folk och f HB,18.0000,50,1998-04-27,1998-05-05,1998-05-25
2072,Robert King,11055,Venezuela,United Package,HILARION-Abastos,4.5000,15,1998-04-28,1998-05-05,1998-05-26
2073,Robert King,11055,Venezuela,United Package,HILARION-Abastos,14.0000,15,1998-04-28,1998-05-05,1998-05-26
2074,Robert King,11055,Venezuela,United Package,HILARION-Abastos,53.0000,20,1998-04-28,1998-05-05,1998-05-26
2075,Robert King,11055,Venezuela,United Package,HILARION-Abastos,19.5000,20,1998-04-28,1998-05-05,1998-05-26
2076,Laura Callahan,11056,UK,United Package,Eastern Connection,30.0000,40,1998-04-28,1998-05-01,1998-05-12
2077,Laura Callahan,11056,UK,United Package,Eastern Connection,24.0000,35,1998-04-28,1998-05-01,1998-05-12
2078,Laura Callahan,11056,UK,United Package,Eastern Connection,34.0000,50,1998-04-28,1998-05-01,1998-05-12
2079,Laura Callahan,11054,Argentina,Speedy Express,Cactus Comidas para llevar,2.5000,10,1998-04-28,,1998-05-26
2080,Laura Callahan,11054,Argentina,Speedy Express,Cactus Comidas para llevar,14.0000,20,1998-04-28,,1998-05-26
2081,Andrew Fuller,11059,Brazil,United Package,Ricardo Adocicados,6.0000,30,1998-04-29,,1998-06-10
2082,Andrew Fuller,11059,Brazil,United Package,Ricardo Adocicados,39.0000,12,1998-04-29,,1998-06-10
2083,Andrew Fuller,11059,Brazil,United Package,Ricardo Adocicados,34.0000,35,1998-04-29,,1998-06-10
2084,Janet Leverling,11057,UK,Federal Shipping,North/South,15.0000,3,1998-04-29,1998-05-01,1998-05-27
2085,Anne Dodsworth,11058,Germany,Federal Shipping,Blauer See Delikatessen,10.0000,3,1998-04-29,,1998-05-27
2086,Anne Dodsworth,11058,Germany,Federal Shipping,Blauer See Delikatessen,34.0000,21,1998-04-29,,1998-05-27
2087,Anne Dodsworth,11058,Germany,Federal Shipping,Blauer See Delikatessen,28.5000,4,1998-04-29,,1998-05-27
2088,Andrew Fuller,11060,Italy,United Package,Franchi S.p.A.,34.0000,4,1998-04-30,1998-05-04,1998-05-28
2089,Andrew Fuller,11060,Italy,United Package,Franchi S.p.A.,13.0000,10,1998-04-30,1998-05-04,1998-05-28
2090,Janet Leverling,11063,Ireland,United Package,Hungry Owl All-Night Grocers,14.0000,30,1998-04-30,1998-05-06,1998-05-28
2091,Janet Leverling,11063,Ireland,United Package,Hungry Owl All-Night Grocers,18.4000,40,1998-04-30,1998-05-06,1998-05-28
2092,Janet Leverling,11063,Ireland,United Package,Hungry Owl All-Night Grocers,9.6500,30,1998-04-30,1998-05-06,1998-05-28
2093,Margaret Peacock,11061,USA,Federal Shipping,Great Lakes Food Market,34.0000,15,1998-04-30,,1998-06-11
2094,Margaret Peacock,11062,Italy,United Package,Reggiani Caseifici,32.8000,10,1998-04-30,,1998-05-28
2095,Margaret Peacock,11062,Italy,United Package,Reggiani Caseifici,15.0000,12,1998-04-30,,1998-05-28
2096,Nancy Davolio,11064,USA,Speedy Express,Save-a-lot Markets,39.0000,77,1998-05-01,1998-05-04,1998-05-29
2097,Nancy Davolio,11064,USA,Speedy Express,Save-a-lot Markets,9.6500,12,1998-05-01,1998-05-04,1998-05-29
2098,Nancy Davolio,11064,USA,Speedy Express,Save-a-lot Markets,32.8000,25,1998-05-01,1998-05-04,1998-05-29
2099,Nancy Davolio,11064,USA,Speedy Express,Save-a-lot Markets,24.0000,4,1998-05-01,1998-05-04,1998-05-29
2100,Nancy Davolio,11064,USA,Speedy Express,Save-a-lot Markets,12.5000,55,1998-05-01,1998-05-04,1998-05-29
2101,Robert King,11066,USA,United Package,White Clover Markets,17.4500,3,1998-05-01,1998-05-04,1998-05-29
2102,Robert King,11066,USA,United Package,White Clover Markets,9.2000,42,1998-05-01,1998-05-04,1998-05-29
2103,Robert King,11066,USA,United Package,White Clover Markets,14.0000,35,1998-05-01,1998-05-04,1998-05-29
2104,Laura Callahan,11065,Venezuela,Speedy Express,LILA-Supermercado,25.8900,4,1998-05-01,,1998-05-29
2105,Laura Callahan,11065,Venezuela,Speedy Express,LILA-Supermercado,7.4500,20,1998-05-01,,1998-05-29
2106,Nancy Davolio,11067,Germany,United Package,Drachenblut Delikatessen,9.6500,9,1998-05-04,1998-05-06,1998-05-18
2107,Nancy Davolio,11069,Mexico,United Package,Tortuga Restaurante,18.0000,20,1998-05-04,1998-05-06,1998-06-01
2108,Laura Callahan,11068,Brazil,United Package,Queen Cozinha,45.6000,8,1998-05-04,,1998-06-01
2109,Laura Callahan,11068,Brazil,United Package,Queen Cozinha,46.0000,36,1998-05-04,,1998-06-01
2110,Laura Callahan,11068,Brazil,United Package,Queen Cozinha,13.0000,28,1998-05-04,,1998-06-01
2111,Nancy Davolio,11071,Venezuela,Speedy Express,LILA-Supermercado,30.0000,15,1998-05-05,,1998-06-02
2112,Nancy Davolio,11071,Venezuela,Speedy Express,LILA-Supermercado,6.0000,10,1998-05-05,,1998-06-02
2113,Andrew Fuller,11073,Mexico,United Package,Pericles Comidas clsicas,21.0000,10,1998-05-05,,1998-06-02
2114,Andrew Fuller,11073,Mexico,United Package,Pericles Comidas clsicas,4.5000,20,1998-05-05,,1998-06-02
2115,Andrew Fuller,11070,Germany,Speedy Express,Lehmanns Marktstand,18.0000,40,1998-05-05,,1998-06-02
2116,Andrew Fuller,11070,Germany,Speedy Express,Lehmanns Marktstand,19.0000,20,1998-05-05,,1998-06-02
2117,Andrew Fuller,11070,Germany,Speedy Express,Lehmanns Marktstand,17.4500,30,1998-05-05,,1998-06-02
2118,Andrew Fuller,11070,Germany,Speedy Express,Lehmanns Marktstand,12.5000,20,1998-05-05,,1998-06-02
2119,Margaret Peacock,11072,Austria,United Package,Ernst Handel,19.0000,8,1998-05-05,,1998-06-02
2120,Margaret Peacock,11072,Austria,United Package,Ernst Handel,9.6500,40,1998-05-05,,1998-06-02
2121,Margaret Peacock,11072,Austria,United Package,Ernst Handel,16.2500,22,1998-05-05,,1998-06-02
2122,Margaret Peacock,11072,Austria,United Package,Ernst Handel,33.2500,130,1998-05-05,,1998-06-02
2123,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,19.0000,24,1998-05-06,,1998-06-03
2124,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,10.0000,4,1998-05-06,,1998-06-03
2125,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,22.0000,1,1998-05-06,,1998-06-03
2126,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,25.0000,1,1998-05-06,,1998-06-03
2127,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,30.0000,1,1998-05-06,,1998-06-03
2128,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,40.0000,2,1998-05-06,,1998-06-03
2129,Nancy Davolio,11077,USA,United Package,Rattlesnake Canyon Grocery,31.0000,1,1998-05-06,,1998-06-03
